"time	month	temperature	wind	humidity	barometer	visibility	weather"
"19.0	1	27	6	74	1012	0	Passing clouds"
"19.5	1	26	2	79	1012	0	Passing clouds"
"20.0	1	26	4	79	1013	0	Passing clouds"
"20.5	1	26	4	79	1013	0	Passing clouds"
"21.0	1	26	7	79	1013	0	Passing clouds"
"21.5	1	26	9	79	1013	0	Passing clouds"
"22.0	1	25	7	69	1013	0	Passing clouds"
"22.5	1	25	7	65	1013	0	Passing clouds"
"23.0	1	24	11	69	1013	0	Passing clouds"
"23.5	1	24	9	69	1013	0	Passing clouds"
"0.0	1	23	7	74	1013	0	Passing clouds"
"0.5	1	23	7	74	1012	0	Passing clouds"
"1.0	1	23	7	74	1012	0	Passing clouds"
"1.5	1	23	9	74	1012	0	Passing clouds"
"2.0	1	22	6	78	1012	0	Passing clouds"
"2.5	1	22	7	78	1011	0	Passing clouds"
"3.0	1	22	7	78	1011	0	Passing clouds"
"3.5	1	21	9	83	1011	0	Passing clouds"
"4.0	1	21	9	83	1011	0	Passing clouds"
"4.5	1	21	9	83	1011	0	Passing clouds"
"5.0	1	21	9	83	1012	0	Passing clouds"
"5.5	1	21	7	83	1012	0	Passing clouds"
"6.0	1	21	6	83	1012	0	Passing clouds"
"6.5	1	21	7	83	1012	0	Scattered clouds"
"7.0	1	21	7	83	1013	0	Scattered clouds"
"7.5	1	21	6	83	1013	0	Scattered clouds"
"8.0	1	22	9	78	1013	0	Scattered clouds"
"8.5	1	23	9	78	1013	0	Scattered clouds"
"9.0	1	25	7	74	1014	8	Partly sunny"
"9.5	1	26	7	65	1014	8	Partly sunny"
"10.0	1	27	6	66	1013	8	Scattered clouds"
"10.5	1	28	4	58	1013	8	Scattered clouds"
"11.0	1	28	4	58	1013	8	Scattered clouds"
"11.5	1	29	4	55	1012	8	Scattered clouds"
"12.0	1	28	2	58	1012	0	Partly sunny"
"12.5	1	30	6	55	1011	0	Partly sunny"
"13.0	1	30	6	52	1011	0	Partly sunny"
"13.5	1	29	7	58	1010	9	Partly sunny"
"14.0	1	30	6	52	1010	0	Partly sunny"
"14.5	1	30	2	52	1009	0	Scattered clouds"
"15.0	1	30	7	49	1009	0	Scattered clouds"
"15.5	1	29	6	51	1009	0	Scattered clouds"
"16.0	1	29	6	48	1009	0	Scattered clouds"
"16.5	1	29	0	51	1009	0	Scattered clouds"
"17.0	1	29	4	58	1010	8	Scattered clouds"
"17.5	1	28	7	66	1010	7	Scattered clouds"
"18.5	1	28	13	70	1010	8	Passing clouds"
"19.0	1	27	11	74	1011	8	Passing clouds"
"19.5	1	26	11	84	1011	9	Passing clouds"
"20.0	1	26	11	84	1012	9	Passing clouds"
"21.0	1	26	9	79	1012	0	Passing clouds"
"21.5	1	26	7	79	1012	0	Passing clouds"
"22.0	1	25	7	83	1012	0	Passing clouds"
"22.5	1	24	6	89	1012	0	Passing clouds"
"23.0	1	25	4	83	1012	0	Passing clouds"
"23.5	1	25	6	83	1012	0	Passing clouds"
"0.0	1	24	2	89	1012	0	Passing clouds"
"0.5	1	25	2	83	1011	0	Passing clouds"
"1.0	1	24	4	94	1011	0	Passing clouds"
"1.5	1	24	7	83	1011	0	Passing clouds"
"2.0	1	23	7	78	1011	0	Passing clouds"
"2.5	1	23	4	83	1011	0	Passing clouds"
"3.0	1	23	6	83	1011	0	Passing clouds"
"3.5	1	23	7	78	1011	0	Passing clouds"
"4.0	1	23	4	83	1011	0	Passing clouds"
"4.5	1	23	4	83	1011	0	Passing clouds"
"5.0	1	22	4	83	1011	0	Passing clouds"
"5.5	1	22	7	83	1011	0	Passing clouds"
"6.0	1	22	6	83	1011	0	Passing clouds"
"6.5	1	22	6	83	1012	8	Partly sunny"
"7.0	1	22	4	83	1012	8	Partly sunny"
"7.5	1	23	4	83	1012	8	Partly sunny"
"8.5	1	24	6	78	1013	8	Partly sunny"
"9.0	1	25	6	74	1013	8	Partly sunny"
"9.5	1	26	4	70	1013	8	Warm"
"10.0	1	26	6	70	1013	7	Partly sunny"
"10.5	1	27	2	70	1013	7	Partly sunny"
"11.0	1	28	6	66	1012	7	Partly sunny"
"11.5	1	28	2	66	1012	7	Partly sunny"
"12.0	1	29	4	62	1011	7	Partly sunny"
"12.5	1	29	6	62	1011	8	Partly sunny"
"13.0	1	29	7	62	1010	8	Partly sunny"
"14.0	1	28	9	66	1009	8	Partly sunny"
"14.5	1	28	9	70	1009	8	Partly sunny"
"15.0	1	28	9	66	1009	8	Partly sunny"
"15.5	1	28	7	70	1009	8	Partly sunny"
"16.0	1	28	7	66	1009	8	Partly sunny"
"16.5	1	28	7	70	1009	8	Partly sunny"
"17.5	1	27	6	74	1009	8	Partly sunny"
"18.5	1	27	6	74	1010	8	Passing clouds"
"19.0	1	26	6	79	1010	8	Passing clouds"
"19.5	1	27	7	79	1011	8	Passing clouds"
"20.0	1	27	9	79	1011	0	Passing clouds"
"20.5	1	26	9	84	1011	0	Passing clouds"
"21.5	1	27	7	79	1012	0	Passing clouds"
"22.0	1	26	11	84	1012	0	Passing clouds"
"22.5	1	26	9	84	1012	0	Passing clouds"
"23.5	1	26	6	84	1012	0	Passing clouds"
"0.5	1	25	7	94	1011	0	Passing clouds"
"1.0	1	25	6	94	1011	0	Passing clouds"
"1.5	1	25	6	94	1010	0	Passing clouds"
"2.0	1	25	4	94	1010	8	Passing clouds"
"2.5	1	25	4	94	1010	6	Passing clouds"
"3.0	1	25	2	94	1010	6	Passing clouds"
"3.5	1	25	2	94	1009	6	Passing clouds"
"4.0	1	25	4	94	1009	6	Passing clouds"
"4.5	1	25	6	94	1009	6	Passing clouds"
"5.0	1	24	4	100	1009	6	Passing clouds"
"5.5	1	24	6	100	1010	6	Passing clouds"
"6.0	1	24	4	94	1010	7	Passing clouds"
"6.5	1	24	0	94	1010	7	Partly sunny"
"7.0	1	25	0	89	1010	7	Partly sunny"
"7.5	1	25	4	83	1011	8	Partly sunny"
"8.0	1	25	9	83	1011	8	Partly sunny"
"8.5	1	26	6	74	1011	8	Partly sunny"
"9.0	1	26	4	74	1011	8	Partly sunny"
"9.5	1	27	4	70	1011	8	Partly sunny"
"10.0	1	27	4	74	1011	8	Partly sunny"
"10.5	1	28	4	70	1011	9	Partly sunny"
"11.0	1	29	4	66	1010	9	Partly sunny"
"11.5	1	30	2	62	1010	9	Partly sunny"
"12.0	1	30	6	62	1010	9	Partly sunny"
"12.5	1	31	4	55	1009	9	Scattered clouds"
"13.0	1	30	2	59	1009	8	Scattered clouds"
"13.5	1	30	11	62	1008	8	Scattered clouds"
"14.0	1	30	9	62	1008	8	Scattered clouds"
"14.5	1	30	13	66	1008	8	Scattered clouds"
"15.0	1	30	11	66	1008	8	Scattered clouds"
"15.5	1	29	13	70	1007	8	Scattered clouds"
"16.0	1	29	11	70	1007	8	Scattered clouds"
"16.5	1	29	13	66	1007	8	Scattered clouds"
"17.0	1	28	13	79	1008	8	Scattered clouds"
"17.5	1	27	15	84	1008	8	Partly sunny"
"18.0	1	27	15	84	1008	8	Passing clouds"
"18.5	1	26	15	89	1008	8	Passing clouds"
"19.0	1	26	13	89	1009	8	Passing clouds"
"19.5	1	26	11	89	1009	0	Passing clouds"
"20.0	1	26	13	89	1009	0	Passing clouds"
"20.5	1	26	11	89	1010	0	Passing clouds"
"21.0	1	26	9	89	1010	0	Passing clouds"
"21.5	1	26	7	89	1010	0	Passing clouds"
"22.0	1	26	7	89	1010	0	Passing clouds"
"22.5	1	26	7	89	1010	0	Passing clouds"
"23.0	1	26	6	89	1010	0	Passing clouds"
"23.5	1	26	6	89	1010	0	Passing clouds"
"0.0	1	26	4	89	1010	0	Passing clouds"
"0.5	1	26	4	89	1010	0	Passing clouds"
"1.0	1	26	4	89	1009	0	Passing clouds"
"1.5	1	25	4	94	1009	0	Passing clouds"
"2.0	1	25	2	94	1008	0	Passing clouds"
"2.5	1	25	0	94	1008	0	Passing clouds"
"3.0	1	25	2	94	1008	0	Passing clouds"
"3.5	1	24	2	100	1008	0	Passing clouds"
"4.0	1	24	2	100	1008	0	Passing clouds"
"4.5	1	24	4	100	1008	0	Passing clouds"
"5.0	1	24	2	100	1008	8	Passing clouds"
"5.5	1	24	6	100	1008	8	Passing clouds"
"6.0	1	25	2	94	1009	7	Passing clouds"
"6.5	1	25	4	94	1009	5	Fog"
"7.0	1	25	4	94	1009	2	Fog"
"7.5	1	25	9	94	1010	2	Fog"
"8.5	1	26	7	94	1011	4	Fog"
"9.0	1	27	11	84	1011	0	Scattered clouds"
"9.5	1	28	7	79	1011	0	Scattered clouds"
"10.0	1	29	7	74	1011	0	Scattered clouds"
"10.5	1	28	4	79	1011	0	Partly sunny"
"11.0	1	29	6	70	1011	0	Partly sunny"
"11.5	1	30	6	66	1010	0	Scattered clouds"
"12.0	1	30	4	66	1010	0	Scattered clouds"
"12.5	1	31	2	62	1009	0	Scattered clouds"
"13.0	1	31	4	62	1009	0	Scattered clouds"
"13.5	1	31	4	59	1008	0	Scattered clouds"
"14.0	1	31	4	59	1008	0	Scattered clouds"
"14.5	1	30	11	66	1007	8	Scattered clouds"
"15.0	1	30	11	66	1007	7	Scattered clouds"
"15.5	1	29	9	70	1007	7	Broken clouds"
"16.0	1	29	9	74	1007	7	Broken clouds"
"16.5	1	29	7	74	1007	7	Broken clouds"
"17.0	1	29	4	70	1007	7	Broken clouds"
"17.5	1	29	6	70	1007	6	Broken clouds"
"18.0	1	28	7	74	1007	6	Partly cloudy"
"18.5	1	28	7	74	1008	6	Partly cloudy"
"19.0	1	28	11	84	1008	0	Partly cloudy"
"19.5	1	27	9	89	1008	0	Partly cloudy"
"20.5	1	27	11	89	1009	8	Partly cloudy"
"21.0	1	26	9	94	1009	8	Partly cloudy"
"21.5	1	26	15	94	1009	8	Partly cloudy"
"22.0	1	26	11	89	1010	8	Partly cloudy"
"22.5	1	26	9	89	1010	8	Partly cloudy"
"23.0	1	26	7	89	1010	0	Partly cloudy"
"23.5	1	26	11	89	1010	0	Warm"
"0.0	1	26	6	84	1010	8	Partly cloudy"
"0.5	1	26	6	84	1009	8	Partly cloudy"
"1.0	1	26	4	89	1009	8	Partly cloudy"
"1.5	1	25	6	94	1009	8	Partly cloudy"
"2.0	1	26	6	89	1008	8	Partly cloudy"
"2.5	1	25	6	94	1008	8	Partly cloudy"
"3.0	1	25	2	94	1008	8	Passing clouds"
"3.5	1	25	0	94	1008	8	Passing clouds"
"4.0	1	25	2	94	1008	8	Passing clouds"
"4.5	1	25	2	94	1008	8	Passing clouds"
"5.0	1	25	2	94	1008	8	Passing clouds"
"5.5	1	25	0	94	1008	8	Passing clouds"
"6.0	1	25	4	94	1009	7	Passing clouds"
"6.5	1	25	4	94	1009	5	Fog"
"7.0	1	25	2	94	1009	5	Fog"
"7.5	1	26	4	94	1010	4	Fog"
"8.0	1	26	4	94	1010	4	Fog"
"8.5	1	27	2	89	1011	5	Fog"
"9.0	1	28	4	84	1011	6	Partly sunny"
"9.5	1	28	4	84	1011	7	Partly sunny"
"10.0	1	29	2	79	1011	6	Partly sunny"
"10.5	1	28	4	84	1011	2	Fog"
"11.0	1	29	7	79	1010	3	Fog"
"11.5	1	29	7	79	1010	4	Fog"
"12.0	1	29	7	79	1009	6	Broken clouds"
"12.5	1	30	9	75	1009	7	Broken clouds"
"13.0	1	30	7	70	1008	7	Broken clouds"
"13.5	1	30	6	75	1007	7	Broken clouds"
"14.0	1	30	4	70	1007	7	Broken clouds"
"14.5	1	31	7	66	1006	7	Broken clouds"
"15.0	1	31	7	66	1006	6	Broken clouds"
"15.5	1	31	4	66	1006	6	Broken clouds"
"16.0	1	30	15	75	1006	6	Broken clouds"
"16.5	1	30	11	75	1006	6	Broken clouds"
"17.0	1	29	11	79	1007	6	Broken clouds"
"17.5	1	28	13	89	1007	6	Broken clouds"
"18.0	1	28	13	89	1007	6	Partly cloudy"
"18.5	1	27	9	89	1007	6	Passing clouds"
"19.0	1	27	7	89	1008	8	Passing clouds"
"19.5	1	27	9	89	1008	8	Passing clouds"
"20.0	1	27	9	89	1008	8	Passing clouds"
"20.5	1	26	7	89	1009	0	Passing clouds"
"21.0	1	26	7	89	1009	0	Passing clouds"
"21.5	1	26	11	89	1009	0	Passing clouds"
"22.0	1	26	9	89	1009	0	Passing clouds"
"22.5	1	26	9	89	1009	0	Passing clouds"
"23.0	1	26	11	84	1009	0	Passing clouds"
"23.5	1	26	7	84	1009	0	Passing clouds"
"0.0	1	26	6	79	1009	0	Passing clouds"
"0.5	1	26	4	79	1009	0	Passing clouds"
"1.0	1	25	2	83	1009	0	Passing clouds"
"1.5	1	26	2	79	1008	0	Passing clouds"
"2.0	1	25	4	83	1008	0	Passing clouds"
"2.5	1	24	2	94	1008	0	Passing clouds"
"3.0	1	24	0	94	1008	0	Passing clouds"
"3.5	1	24	2	89	1008	0	Passing clouds"
"4.0	1	24	4	100	1008	0	Passing clouds"
"4.5	1	24	4	100	1008	0	Passing clouds"
"5.0	1	24	4	94	1008	0	Passing clouds"
"5.5	1	24	4	100	1008	0	Passing clouds"
"6.0	1	24	4	100	1008	8	Passing clouds"
"6.5	1	24	4	94	1008	8	Partly sunny"
"7.0	1	25	2	94	1009	7	Partly sunny"
"7.5	1	26	2	89	1009	4	Fog"
"8.0	1	26	2	89	1010	4	Fog"
"8.5	1	27	6	84	1010	2	Fog"
"9.0	1	28	4	79	1010	3	Fog"
"9.5	1	28	4	79	1010	4	Fog"
"10.0	1	29	2	74	1010	3	Fog"
"10.5	1	29	4	74	1010	3	Fog"
"11.0	1	30	2	75	1010	2	Fog"
"11.5	1	30	6	75	1009	2	Fog"
"12.0	1	30	4	70	1009	2	Fog"
"12.5	1	30	7	75	1008	3	Fog"
"13.0	1	31	9	70	1008	3	Fog"
"13.5	1	31	11	70	1007	6	Scattered clouds"
"14.0	1	32	9	63	1007	6	Scattered clouds"
"14.5	1	31	7	66	1006	6	Scattered clouds"
"15.5	1	31	11	70	1006	8	Scattered clouds"
"16.0	1	30	13	70	1006	8	Sprinkles Scattered clouds"
"16.5	1	27	15	94	1006	1	Lots of rain Partly sunny"
"17.0	1	26	11	94	1006	7	Scattered clouds"
"17.5	1	27	11	94	1007	6	Broken clouds"
"18.0	1	27	9	89	1007	6	Partly cloudy"
"18.5	1	25	20	94	1008	3	Thunderstorms Partly cloudy"
"19.0	1	25	7	94	1008	7	Partly cloudy"
"19.5	1	25	11	94	1009	8	Partly cloudy"
"20.0	1	25	6	94	1009	8	Sprinkles Partly cloudy"
"20.5	1	25	9	94	1009	7	Sprinkles Partly cloudy"
"21.0	1	25	7	94	1009	8	Light rain Partly cloudy"
"21.5	1	24	9	100	1009	8	Partly cloudy"
"22.0	1	25	6	94	1009	8	Partly cloudy"
"22.5	1	25	6	94	1009	8	Partly cloudy"
"23.0	1	25	7	94	1009	8	Partly cloudy"
"23.5	1	25	9	94	1009	8	Partly cloudy"
"0.0	1	25	4	94	1009	8	Partly cloudy"
"0.5	1	25	6	94	1009	8	Partly cloudy"
"1.0	1	26	4	89	1009	8	Partly cloudy"
"1.5	1	25	7	94	1009	8	Partly cloudy"
"2.0	1	25	11	94	1008	9	Warm"
"2.5	1	25	4	100	1008	8	Partly cloudy"
"3.0	1	25	2	100	1008	8	Partly cloudy"
"3.5	1	24	4	100	1008	7	Partly cloudy"
"4.0	1	24	4	100	1008	8	Partly cloudy"
"4.5	1	24	4	100	1008	8	Partly cloudy"
"5.0	1	24	4	100	1009	8	Partly cloudy"
"5.5	1	24	4	100	1009	6	Light rain Partly cloudy"
"6.0	1	24	6	100	1009	2	Lots of rain Partly cloudy"
"6.5	1	24	4	100	1010	4	Rain Broken clouds"
"7.0	1	24	4	94	1010	5	Rain Broken clouds"
"7.5	1	24	4	100	1010	6	Broken clouds"
"8.0	1	24	4	100	1011	6	Partly sunny"
"8.5	1	25	4	100	1011	6	Partly sunny"
"9.5	1	27	4	89	1011	8	Broken clouds"
"10.0	1	27	4	89	1011	7	Broken clouds"
"10.5	1	28	6	84	1011	7	Partly sunny"
"11.0	1	28	6	84	1011	7	Partly sunny"
"12.0	1	28	2	84	1010	6	Partly sunny"
"18.5	1	26	6	94	1008	6	Partly cloudy"
"19.0	1	26	7	94	1009	6	Partly cloudy"
"20.0	1	25	7	100	1009	6	Partly cloudy"
"20.5	1	26	7	94	1010	6	Partly cloudy"
"21.0	1	25	7	100	1010	6	Partly cloudy"
"21.5	1	25	7	100	1010	5	Fog"
"22.0	1	25	7	100	1010	6	Partly cloudy"
"22.5	1	25	6	100	1010	7	Passing clouds"
"23.0	1	25	6	100	1010	7	Passing clouds"
"23.5	1	25	2	100	1009	7	Passing clouds"
"0.0	1	25	6	100	1009	6	Partly cloudy"
"0.5	1	25	4	94	1009	6	Partly cloudy"
"1.0	1	25	4	100	1009	6	Partly cloudy"
"1.5	1	25	4	100	1009	6	Partly cloudy"
"2.0	1	25	6	100	1008	6	Partly cloudy"
"2.5	1	25	4	94	1008	5	Fog"
"3.0	1	25	4	94	1008	5	Fog"
"3.5	1	25	2	100	1008	6	Partly cloudy"
"4.0	1	25	4	100	1008	6	Partly cloudy"
"4.5	1	24	4	100	1008	6	Partly cloudy"
"5.0	1	24	4	100	1008	6	Partly cloudy"
"5.5	1	24	4	100	1008	6	Partly cloudy"
"6.0	1	24	2	94	1008	5	Fog"
"6.5	1	23	2	100	1009	2	Fog"
"7.0	1	24	4	100	1009	2	Fog"
"7.5	1	25	4	94	1009	3	Fog"
"8.0	1	25	6	100	1010	5	Fog"
"8.5	1	27	4	89	1010	8	Scattered clouds"
"9.0	1	27	6	89	1010	8	Passing clouds"
"9.5	1	29	9	74	1010	0	Passing clouds"
"10.0	1	30	6	70	1010	0	Passing clouds"
"10.5	1	30	7	66	1010	0	Passing clouds"
"11.0	1	31	4	62	1009	0	Passing clouds"
"11.5	1	32	4	52	1009	0	Passing clouds"
"12.0	1	33	13	49	1008	0	Passing clouds"
"12.5	1	33	11	49	1008	3	Scattered clouds"
"13.0	1	33	11	52	1007	0	Scattered clouds"
"13.5	1	32	7	55	1007	0	Partly sunny"
"14.0	1	32	9	55	1006	0	Partly sunny"
"14.5	1	33	13	52	1006	0	Partly sunny"
"15.0	1	33	6	56	1006	0	Partly sunny"
"15.5	1	31	17	66	1006	8	Partly sunny"
"16.0	1	31	13	66	1006	0	Partly sunny"
"16.5	1	31	13	66	1006	0	Partly sunny"
"17.0	1	30	13	70	1006	0	Partly sunny"
"17.5	1	30	9	70	1007	0	Partly sunny"
"18.0	1	29	11	74	1007	0	Passing clouds"
"18.5	1	29	11	74	1007	0	Passing clouds"
"19.0	1	29	9	79	1007	0	Passing clouds"
"19.5	1	29	11	79	1008	0	Passing clouds"
"20.0	1	28	4	79	1008	0	Passing clouds"
"20.5	1	27	9	89	1009	0	Passing clouds"
"21.0	1	26	2	94	1009	8	Sprinkles Passing clouds"
"21.5	1	26	7	89	1009	0	Passing clouds"
"22.0	1	26	6	89	1009	0	Passing clouds"
"22.5	1	26	6	89	1009	0	Passing clouds"
"23.0	1	25	2	94	1009	0	Passing clouds"
"23.5	1	25	0	94	1008	0	Passing clouds"
"0.0	1	26	2	94	1008	0	Passing clouds"
"0.5	1	25	6	94	1008	0	Passing clouds"
"1.0	1	25	2	100	1008	0	Passing clouds"
"1.5	1	25	2	100	1008	0	Passing clouds"
"2.0	1	25	4	94	1008	0	Passing clouds"
"2.5	1	25	4	100	1007	0	Passing clouds"
"3.0	1	25	4	100	1007	7	Passing clouds"
"3.5	1	25	2	100	1007	7	Passing clouds"
"4.0	1	25	0	100	1007	7	Passing clouds"
"4.5	1	25	2	94	1007	7	Passing clouds"
"5.0	1	25	4	94	1007	6	Passing clouds"
"5.5	1	25	4	94	1007	6	Passing clouds"
"6.0	1	25	6	94	1008	6	Passing clouds"
"6.5	1	25	2	94	1008	6	Scattered clouds"
"7.0	1	25	0	100	1009	5	Fog"
"7.5	1	26	2	94	1009	5	Fog"
"8.0	1	27	7	94	1009	6	Scattered clouds"
"8.5	1	27	4	89	1009	7	Scattered clouds"
"9.0	1	28	6	84	1009	8	Scattered clouds"
"9.5	1	28	7	84	1009	0	Scattered clouds"
"10.0	1	29	6	79	1009	0	Scattered clouds"
"10.5	1	30	6	75	1009	0	Partly sunny"
"11.0	1	30	4	70	1009	0	Partly sunny"
"11.5	1	31	2	66	1009	0	Partly sunny"
"12.0	1	31	4	66	1008	0	Partly sunny"
"12.5	1	31	4	66	1007	0	Partly sunny"
"13.0	1	32	4	63	1007	0	Partly sunny"
"14.0	1	32	4	59	1006	0	Partly sunny"
"14.5	1	31	7	70	1005	0	Scattered clouds"
"15.5	1	29	11	79	1005	6	Sprinkles Scattered clouds"
"16.0	1	28	9	79	1005	7	Sprinkles Scattered clouds"
"16.5	1	29	9	79	1005	7	Scattered clouds"
"17.0	1	29	6	79	1006	7	Scattered clouds"
"17.5	1	28	11	84	1006	6	Sprinkles Scattered clouds"
"18.0	1	26	13	89	1006	7	Passing clouds"
"18.5	1	26	9	94	1007	5	Thunderstorms Passing clouds"
"19.0	1	25	7	100	1008	3	Thunderstorms Passing clouds"
"19.5	1	25	7	100	1008	6	Sprinkles Partly cloudy"
"20.0	1	26	4	100	1008	8	Partly cloudy"
"20.5	1	26	6	94	1008	0	Partly cloudy"
"21.0	1	26	6	100	1008	0	Partly cloudy"
"21.5	1	26	6	94	1008	0	Partly cloudy"
"22.0	1	26	6	94	1008	0	Partly cloudy"
"22.5	1	26	2	94	1008	0	Partly cloudy"
"23.0	1	26	4	94	1008	0	Partly cloudy"
"23.5	1	26	4	94	1008	0	Partly cloudy"
"0.0	1	25	4	100	1008	7	Passing clouds"
"0.5	1	25	2	100	1008	7	Passing clouds"
"1.0	1	25	4	100	1007	7	Passing clouds"
"1.5	1	25	2	100	1007	7	Passing clouds"
"2.0	1	25	2	100	1007	5	Fog"
"2.5	1	25	2	94	1007	5	Fog"
"3.0	1	25	2	100	1007	5	Fog"
"3.5	1	25	2	100	1007	6	Partly cloudy"
"4.0	1	25	2	100	1007	6	Partly cloudy"
"4.5	1	25	2	100	1007	6	Partly cloudy"
"5.0	1	25	2	100	1008	6	Partly cloudy"
"5.5	1	25	0	100	1008	6	Partly cloudy"
"6.0	1	25	2	100	1008	5	Fog"
"6.5	1	25	4	100	1008	4	Fog"
"7.0	1	25	4	100	1009	3	Fog"
"7.5	1	26	6	94	1009	2	Fog"
"8.0	1	26	7	100	1009	2	Fog"
"8.5	1	26	7	100	1010	4	Fog"
"9.0	1	27	9	94	1010	4	Fog"
"9.5	1	27	9	89	1010	4	Fog"
"10.0	1	28	9	89	1009	5	Fog"
"10.5	1	28	11	89	1009	5	Fog"
"11.0	1	28	9	74	1009	6	Broken clouds"
"11.5	1	29	7	79	1009	7	Partly sunny"
"12.0	1	29	7	79	1008	7	Partly sunny"
"12.5	1	29	11	79	1008	7	Partly sunny"
"13.0	1	29	7	79	1007	8	Broken clouds"
"13.5	1	29	9	79	1006	8	Broken clouds"
"14.0	1	29	9	79	1006	8	Broken clouds"
"14.5	1	29	7	79	1006	8	Light rain Broken clouds"
"15.0	1	29	6	84	1005	8	Broken clouds"
"15.5	1	30	6	75	1005	8	Broken clouds"
"16.0	1	30	6	75	1005	0	Broken clouds"
"16.5	1	29	4	74	1006	0	Partly sunny"
"17.0	1	29	4	74	1006	0	Partly sunny"
"17.5	1	29	0	74	1006	0	Partly sunny"
"18.0	1	28	4	84	1006	0	Passing clouds"
"18.5	1	27	2	89	1006	0	Passing clouds"
"19.0	1	28	6	84	1007	8	Passing clouds"
"19.5	1	27	6	89	1007	8	Passing clouds"
"20.0	1	28	6	84	1007	8	Passing clouds"
"21.5	1	27	7	89	1008	0	Passing clouds"
"22.0	1	27	9	89	1008	0	Passing clouds"
"22.5	1	27	7	89	1008	0	Passing clouds"
"23.0	1	26	9	100	1008	0	Passing clouds"
"23.5	1	26	7	94	1008	0	Passing clouds"
"0.0	1	26	7	94	1008	0	Passing clouds"
"0.5	1	26	4	94	1008	0	Passing clouds"
"1.0	1	26	6	94	1007	0	Passing clouds"
"1.5	1	26	4	94	1007	0	Passing clouds"
"2.0	1	25	2	94	1007	0	Passing clouds"
"2.5	1	25	4	100	1006	0	Passing clouds"
"3.0	1	25	6	94	1006	0	Passing clouds"
"3.5	1	25	4	94	1006	0	Passing clouds"
"4.0	1	25	0	94	1007	0	Passing clouds"
"4.5	1	24	4	100	1007	0	Passing clouds"
"5.0	1	24	2	100	1007	0	Passing clouds"
"5.5	1	25	4	94	1007	0	Passing clouds"
"6.0	1	24	4	100	1008	0	Passing clouds"
"6.5	1	24	4	100	1008	7	Scattered clouds"
"7.0	1	25	6	100	1008	7	Scattered clouds"
"7.5	1	25	4	100	1009	7	Scattered clouds"
"8.0	1	27	4	89	1009	8	Scattered clouds"
"8.5	1	28	4	84	1009	0	Scattered clouds"
"9.0	1	28	4	84	1009	0	Scattered clouds"
"9.5	1	29	2	79	1009	0	Scattered clouds"
"10.0	1	29	4	79	1009	8	Partly sunny"
"10.5	1	30	4	75	1009	8	Partly sunny"
"11.0	1	28	9	84	1008	6	Sprinkles Partly sunny"
"11.5	1	28	7	84	1008	3	Rain Fog"
"12.0	1	27	6	94	1008	4	Rain Fog"
"12.5	1	28	2	89	1007	5	Fog"
"13.0	1	30	2	75	1007	6	Broken clouds"
"13.5	1	30	4	79	1006	7	Broken clouds"
"14.0	1	30	4	75	1006	7	Broken clouds"
"15.0	1	29	11	84	1006	6	Sprinkles Broken clouds"
"15.5	1	28	9	84	1006	6	Sprinkles Broken clouds"
"16.0	1	28	6	84	1005	7	Partly sunny"
"16.5	1	29	6	84	1006	8	Partly sunny"
"17.0	1	29	11	79	1006	8	Partly sunny"
"17.5	1	29	6	79	1006	7	Sprinkles Broken clouds"
"18.0	1	28	7	84	1006	7	Sprinkles Partly cloudy"
"18.5	1	28	9	84	1006	7	Light rain Partly cloudy"
"19.0	1	28	13	74	1006	8	Partly cloudy"
"19.5	1	28	15	79	1007	0	Passing clouds"
"20.0	1	28	9	74	1007	0	Passing clouds"
"20.5	1	27	9	84	1007	0	Passing clouds"
"21.0	1	27	7	79	1008	0	Passing clouds"
"21.5	1	27	7	84	1008	0	Partly cloudy"
"22.0	1	26	4	89	1007	0	Partly cloudy"
"22.5	1	26	4	89	1008	0	Partly cloudy"
"23.0	1	26	4	89	1007	0	Partly cloudy"
"23.5	1	25	0	94	1007	0	Partly cloudy"
"0.0	1	26	0	89	1007	0	Partly cloudy"
"0.5	1	26	2	89	1007	0	Partly cloudy"
"1.0	1	26	4	89	1007	0	Partly cloudy"
"1.5	1	26	4	89	1007	0	Partly cloudy"
"2.0	1	26	2	89	1007	0	Partly cloudy"
"2.5	1	26	2	89	1006	0	Partly cloudy"
"3.0	1	26	2	89	1006	0	Partly cloudy"
"3.5	1	26	2	94	1006	0	Partly cloudy"
"4.0	1	26	4	94	1006	0	Partly cloudy"
"4.5	1	26	2	94	1006	0	Partly cloudy"
"5.0	1	25	2	100	1007	0	Partly cloudy"
"5.5	1	25	4	100	1007	8	Partly cloudy"
"6.0	1	25	2	100	1007	8	Passing clouds"
"6.5	1	25	2	100	1007	4	Fog"
"7.0	1	26	2	94	1008	3	Fog"
"7.5	1	26	4	94	1008	4	Fog"
"8.0	1	26	6	94	1009	6	Broken clouds"
"8.5	1	27	4	89	1009	7	Broken clouds"
"9.0	1	27	6	89	1009	7	Partly sunny"
"9.5	1	27	7	89	1009	7	Partly sunny"
"10.0	1	29	4	79	1009	7	Partly sunny"
"10.5	1	29	9	79	1008	8	Partly sunny"
"11.0	1	30	4	75	1008	8	Partly sunny"
"11.5	1	30	4	75	1008	8	Partly sunny"
"12.0	1	31	2	66	1008	0	Partly sunny"
"12.5	1	32	4	63	1007	0	Partly sunny"
